Sample,FunctionalGroup,METHOD,MAE,MRAE,JSD,LEVEL
IFCB5_2011_318_030612,Diatom,EMQ,0.06693307209795941,1.358219807182618,0.4309281777729396,AutoClass
IFCB5_2011_318_030612,Dinoflagellata,EMQ,0.009485231555167617,1.2748967144042496,,AutoClass
IFCB5_2011_318_030612,Flagellate,EMQ,0.23715628473461203,0.3907151549220931,0.0421605257867044,AutoClass
IFCB5_2011_318_030612,Other,EMQ,0.16465784972644526,0.49658558937947184,0.1045329017225329,AutoClass
IFCB5_2011_318_030612,Ciliate,EMQ,0.003939868644962425,0.4045039676552798,,AutoClass
IFCB5_2011_318_031734,Diatom,EMQ,0.05613928866673795,1.1223368385993193,0.4857450623258448,AutoClass
IFCB5_2011_318_031734,Dinoflagellata,EMQ,0.004723029149629053,0.6157795501472039,,AutoClass
IFCB5_2011_318_031734,Flagellate,EMQ,0.19638682227807422,0.43960965746216785,0.0511534175225877,AutoClass
IFCB5_2011_318_031734,Other,EMQ,0.1350631313129626,0.27484256097220827,0.1258272200151732,AutoClass
IFCB5_2011_318_031734,Ciliate,EMQ,0.000501373148744504,0.05497512595882719,,AutoClass
IFCB5_2011_318_032910,Diatom,EMQ,0.07995174660020027,1.3057610093124328,0.434815953601918,AutoClass
IFCB5_2011_318_032910,Dinoflagellata,EMQ,0.0022683021900655265,0.3273163333427888,,AutoClass
IFCB5_2011_318_032910,Flagellate,EMQ,0.24877276753020788,0.4139933892433274,0.048781750109365,AutoClass
IFCB5_2011_318_032910,Other,EMQ,0.17098404925572475,0.5269966073531352,0.1260853478593011,AutoClass
IFCB5_2011_318_032910,Ciliate,EMQ,0.004441330515782527,0.3865387742195411,,AutoClass
IFCB5_2011_318_034046,Diatom,EMQ,0.054303676963080055,1.0571087592579338,0.5018997783058065,AutoClass
IFCB5_2011_318_034046,Dinoflagellata,EMQ,0.013576268981562847,4.101591837330165,,AutoClass
IFCB5_2011_318_034046,Flagellate,EMQ,0.24972388645906793,0.5222819393045299,0.0564708132138938,AutoClass
IFCB5_2011_318_034046,Other,EMQ,0.1817804409616322,0.3950031311639118,0.1269873579425967,AutoClass
IFCB5_2011_318_034046,Ciliate,EMQ,5.349955278994602e-05,0.004462014411171477,0.4245589754198937,AutoClass
IFCB5_2011_318_035238,Diatom,EMQ,0.0913264362658366,1.5372233002160678,0.5226196945642809,AutoClass
IFCB5_2011_318_035238,Dinoflagellata,EMQ,0.008385497950482547,2.1951565315399337,,AutoClass
IFCB5_2011_318_035238,Flagellate,EMQ,0.25970386739174434,0.4135741179898787,0.0774380087414338,AutoClass
IFCB5_2011_318_035238,Other,EMQ,0.15409806901114154,0.5191808531085258,0.1290096113586319,AutoClass
IFCB5_2011_318_035238,Ciliate,EMQ,0.005883864164282857,0.3457029473726708,0.3884832402558942,AutoClass
IFCB5_2011_326_161051,Diatom,EMQ,0.05394637698408186,1.1817388167378284,0.4422881194541685,AutoClass
IFCB5_2011_326_161051,Dinoflagellata,EMQ,0.002498820604265713,0.6154730552378604,,AutoClass
IFCB5_2011_326_161051,Flagellate,EMQ,0.19747175889325103,0.3167657345095461,0.0868163369560276,AutoClass
IFCB5_2011_326_161051,Other,EMQ,0.14226088727318137,0.4331675515290828,0.1459103629409464,AutoClass
IFCB5_2011_326_161051,Ciliate,EMQ,0.003783315240253611,1.0966131131169887,,AutoClass
IFCB5_2011_326_162047,Diatom,EMQ,0.051474645640632616,1.1965282575693308,0.4687260511541032,AutoClass
IFCB5_2011_326_162047,Dinoflagellata,EMQ,0.0003912186314832286,0.16233138235818614,,AutoClass
IFCB5_2011_326_162047,Flagellate,EMQ,0.216143504290515,0.3537421103900281,0.0530983269153375,AutoClass
IFCB5_2011_326_162047,Other,EMQ,0.1666076689218316,0.48362168046975795,0.1385984857329057,AutoClass
IFCB5_2011_326_162047,Ciliate,EMQ,0.0023100289034334617,0.5732081646236877,,AutoClass
IFCB5_2011_326_164359,Diatom,EMQ,0.0551094721847852,1.15315907480195,0.4261415142847625,AutoClass
IFCB5_2011_326_164359,Dinoflagellata,EMQ,0.0012599326350140924,0.48458947500542016,,AutoClass
IFCB5_2011_326_164359,Flagellate,EMQ,0.22843200358477816,0.38350038375686757,0.059768567199731,AutoClass
IFCB5_2011_326_164359,Other,EMQ,0.1747628074119459,0.49285881556712224,0.1372320596731233,AutoClass
IFCB5_2011_326_164359,Ciliate,EMQ,0.00021034337693797344,0.04780531294044851,,AutoClass
IFCB5_2011_326_170712,Diatom,EMQ,0.05811600318453066,1.4233652506620296,0.4386128384324829,AutoClass
IFCB5_2011_326_170712,Dinoflagellata,EMQ,0.00250310770073107,0.6604505806678285,,AutoClass
IFCB5_2011_326_170712,Flagellate,EMQ,0.2512464379658471,0.41940812614280465,0.0603333452396007,AutoClass
IFCB5_2011_326_170712,Other,EMQ,0.19778944006725796,0.5534739200449349,0.1344523312974609,AutoClass
IFCB5_2011_326_170712,Ciliate,EMQ,0.0021758975852092808,0.545337740653955,,AutoClass
IFCB5_2011_326_173024,Diatom,EMQ,0.047727541041455504,1.1872522647128234,0.4574685486955541,AutoClass
IFCB5_2011_326_173024,Dinoflagellata,EMQ,0.00046836735086845617,0.19354022763159348,,AutoClass
IFCB5_2011_326_173024,Flagellate,EMQ,0.23573533887063253,0.39963947797079447,0.0668121760502603,AutoClass
IFCB5_2011_326_173024,Other,EMQ,0.1900444097231539,0.5152209773983459,0.1407334418469859,AutoClass
IFCB5_2011_326_173024,Ciliate,EMQ,0.0024949792448471435,0.68543385847449,,AutoClass
IFCB5_2011_326_175336,Diatom,EMQ,0.05088794432446671,1.2445082984706948,0.4437535764868352,AutoClass
IFCB5_2011_326_175336,Dinoflagellata,EMQ,0.0011338936852893422,0.4628137490976907,,AutoClass
IFCB5_2011_326_175336,Flagellate,EMQ,0.23715120234552356,0.4006880045036386,0.0583055229797734,AutoClass
IFCB5_2011_326_175336,Other,EMQ,0.18944100664954144,0.5165680654692593,0.1260436246733801,AutoClass
IFCB5_2011_326_175336,Ciliate,EMQ,0.0020438549431936307,0.6657507958285442,,AutoClass
IFCB5_2011_326_181649,Diatom,EMQ,0.04824727107931753,1.0940424281024383,0.4126788748468776,AutoClass
IFCB5_2011_326_181649,Dinoflagellata,EMQ,0.0020822098449398575,0.5258105669040044,,AutoClass
IFCB5_2011_326_181649,Flagellate,EMQ,0.2233878854498404,0.3760548885575483,0.0708571469435351,AutoClass
IFCB5_2011_326_181649,Other,EMQ,0.1787785917751829,0.4966209944031304,0.1369821977478793,AutoClass
IFCB5_2011_326_181649,Ciliate,EMQ,0.0015357675597237061,0.5295750205943813,,AutoClass
IFCB5_2011_326_184000,Diatom,EMQ,0.06426410390501208,1.7001085689156639,0.4642231990936297,AutoClass
IFCB5_2011_326_184000,Dinoflagellata,EMQ,0.0015296485697128262,0.5133048891653779,,AutoClass
IFCB5_2011_326_184000,Flagellate,EMQ,0.2189582218518058,0.37670231716439706,0.0624332051846143,AutoClass
IFCB5_2011_326_184000,Other,EMQ,0.15969701311215323,0.42224429050567996,0.1459103629409464,AutoClass
IFCB5_2011_326_184000,Ciliate,EMQ,0.0034632465956468206,0.7291045464519622,,AutoClass
IFCB5_2011_326_190312,Diatom,EMQ,0.05956034746369164,1.1824567691818868,0.4301831089115639,AutoClass
IFCB5_2011_326_190312,Dinoflagellata,EMQ,0.00031497673343624426,0.1323431653093463,,AutoClass
IFCB5_2011_326_190312,Flagellate,EMQ,0.2326218031307115,0.39834546831294676,0.0742260617049602,AutoClass
IFCB5_2011_326_190312,Other,EMQ,0.1737592271880682,0.4754404662162918,0.1459103629409464,AutoClass
IFCB5_2011_326_190312,Ciliate,EMQ,0.0004127947876104523,0.14535027732762407,,AutoClass
IFCB5_2011_326_192626,Diatom,EMQ,0.05943021847046781,1.6408122161918224,0.4860104591917061,AutoClass
IFCB5_2011_326_192626,Dinoflagellata,EMQ,0.0018953800119749927,0.6491027438270524,,AutoClass
IFCB5_2011_326_192626,Flagellate,EMQ,0.22334382854907087,0.3752983961772964,0.0639179713235763,AutoClass
IFCB5_2011_326_192626,Other,EMQ,0.16755380510201912,0.45607764467858647,0.1400599298943006,AutoClass
IFCB5_2011_326_192626,Ciliate,EMQ,0.0017748150114407877,0.5220044151296434,,AutoClass
IFCB5_2011_326_194937,Diatom,EMQ,0.053564931765599205,1.4211974466861026,0.4446581799678303,AutoClass
IFCB5_2011_326_194937,Dinoflagellata,EMQ,0.0019937461869588193,0.6172588814113992,,AutoClass
IFCB5_2011_326_194937,Flagellate,EMQ,0.221859637529914,0.35899617723287053,0.0617671873783694,AutoClass
IFCB5_2011_326_194937,Other,EMQ,0.17221383700187437,0.5034020374214392,0.1396434417751538,AutoClass
IFCB5_2011_326_194937,Ciliate,EMQ,0.0019153850506026446,0.4824647482626309,,AutoClass
IFCB5_2011_326_201250,Diatom,EMQ,0.06311559558112334,1.8074340086232343,0.4342312857904065,AutoClass
IFCB5_2011_326_201250,Dinoflagellata,EMQ,0.00033123301762374844,0.1892760100707134,,AutoClass
IFCB5_2011_326_201250,Flagellate,EMQ,0.22099881454836784,0.35504669378804377,0.0682300445059302,AutoClass
IFCB5_2011_326_201250,Other,EMQ,0.1576368686926064,0.45938181172258896,0.1395583964501539,AutoClass
IFCB5_2011_326_201250,Ciliate,EMQ,0.0005575832922621214,0.20275756082258958,,AutoClass
IFCB5_2011_346_194109,Diatom,EMQ,0.2958555608951094,10.53241583820254,0.3405114344350736,AutoClass
IFCB5_2011_346_194109,Dinoflagellata,EMQ,0.00671624144791036,0.7190836667998244,0.1580213209560463,AutoClass
IFCB5_2011_346_194109,Flagellate,EMQ,0.30986867788809136,0.35596222661209104,0.0375403532290341,AutoClass
IFCB5_2011_346_194109,Other,EMQ,0.022801195627949467,0.24297949305146493,0.1215844801521515,AutoClass
IFCB5_2011_346_194109,Ciliate,EMQ,0.002091837187058085,0.6456287614376807,,AutoClass
IFCB5_2011_346_200422,Diatom,EMQ,0.33427805974417046,13.35509627423773,0.3183159944586812,AutoClass
IFCB5_2011_346_200422,Dinoflagellata,EMQ,0.009818443443472349,0.7854754754777878,0.1444179246621099,AutoClass
IFCB5_2011_346_200422,Flagellate,EMQ,0.3416739649474957,0.3905023829060708,0.0451108700087941,AutoClass
IFCB5_2011_346_200422,Other,EMQ,0.019243773503911196,0.21506228770575767,0.1459103629409464,AutoClass
IFCB5_2011_346_200422,Ciliate,EMQ,0.002039424857114384,0.670863439840258,,AutoClass
IFCB5_2011_361_061143,Diatom,EMQ,0.001134280636622971,0.02277214689064387,0.2865964607769217,AutoClass
IFCB5_2011_361_061143,Dinoflagellata,EMQ,0.001489884150238376,0.5664958746153521,,AutoClass
IFCB5_2011_361_061143,Flagellate,EMQ,0.04738605919727035,0.06265676627343093,0.0315547974916925,AutoClass
IFCB5_2011_361_061143,Other,EMQ,0.0513296715205111,0.2646405007244334,0.1459103629409464,AutoClass
IFCB5_2011_361_061143,Ciliate,EMQ,0.0013094475363800875,0.5668604053593452,,AutoClass
IFCB5_2011_361_063456,Diatom,EMQ,0.008525974119323959,0.15098236442932456,0.2682013098688177,AutoClass
IFCB5_2011_361_063456,Dinoflagellata,EMQ,0.0032146963486126287,0.6883718091247598,,AutoClass
IFCB5_2011_361_063456,Flagellate,EMQ,0.034413584881459736,0.04661760864992311,0.0309306316435744,AutoClass
IFCB5_2011_361_063456,Other,EMQ,0.046944255301109766,0.23027693172328936,0.1350785516087324,AutoClass
IFCB5_2011_361_063456,Ciliate,EMQ,0.0007999999517140345,0.444444417618908,,AutoClass
IFCB5_2011_361_065809,Diatom,EMQ,0.01644288705020592,0.31996277583588084,0.3292750281573001,AutoClass
IFCB5_2011_361_065809,Dinoflagellata,EMQ,0.005369590786531271,0.8160472319956339,0.1668619603608935,AutoClass
IFCB5_2011_361_065809,Flagellate,EMQ,0.02446728730258252,0.033126125157501955,0.0309304469567614,AutoClass
IFCB5_2011_361_065809,Other,EMQ,0.04768976509235731,0.23149247654170824,0.135174822945408,AutoClass
IFCB5_2011_361_065809,Ciliate,EMQ,0.0014399999530380434,0.5901639151795259,,AutoClass
IFCB5_2012_009_212600,Diatom,EMQ,0.06318989365590703,0.6149867995708713,0.2926006643713596,AutoClass
IFCB5_2012_009_212600,Dinoflagellata,EMQ,0.15615780635493598,15.073147331557525,0.2676083555886451,AutoClass
IFCB5_2012_009_212600,Flagellate,EMQ,0.16371548364894617,0.20960679544330288,0.0214343075172039,AutoClass
IFCB5_2012_009_212600,Other,EMQ,0.07546756996801197,0.7179865851775471,0.1189353248726078,AutoClass
IFCB5_2012_009_212600,Ciliate,EMQ,0.004679999018095476,0.8239434891013162,,AutoClass
IFCB5_2012_009_214911,Diatom,EMQ,0.07491575901427053,0.6348255149078089,0.3007982393621524,AutoClass
IFCB5_2012_009_214911,Dinoflagellata,EMQ,0.14812680662110725,19.337703214243767,0.2153837011289098,AutoClass
IFCB5_2012_009_214911,Flagellate,EMQ,0.17737397396900623,0.23594494781447034,0.0286787260805463,AutoClass
IFCB5_2012_009_214911,Other,EMQ,0.1106327531200617,0.9211719660288235,0.1247275219950354,AutoClass
IFCB5_2012_009_214911,Ciliate,EMQ,0.006469826757895195,0.8661079997182323,0.2239472043365195,AutoClass
IFCB5_2012_009_221223,Diatom,EMQ,0.07337511880756521,0.5831753203589669,0.2884609994437794,AutoClass
IFCB5_2012_009_221223,Dinoflagellata,EMQ,0.1169261231058564,13.93636747388038,0.2174209174702753,AutoClass
IFCB5_2012_009_221223,Flagellate,EMQ,0.16588271437670132,0.2296399501310999,0.0211938026155548,AutoClass
IFCB5_2012_009_221223,Other,EMQ,0.12526169499536674,0.8668629411444065,0.1370197243062177,AutoClass
IFCB5_2012_009_221223,Ciliate,EMQ,0.002909984916958037,0.7442416667411859,,AutoClass
IFCB5_2012_029_070125,Diatom,EMQ,0.048733281292613145,0.21516747446957107,0.2813990030716483,AutoClass
IFCB5_2012_029_070125,Dinoflagellata,EMQ,0.050564313034920164,4.090963837776712,0.2230097486000737,AutoClass
IFCB5_2012_029_070125,Flagellate,EMQ,0.15726928788554884,0.3093112162170299,0.0861046174226809,AutoClass
IFCB5_2012_029_070125,Other,EMQ,0.16064825607919553,0.6387858605876796,0.1215464834131987,AutoClass
IFCB5_2012_029_070125,Ciliate,EMQ,0.005189999935954901,0.8384491011235704,,AutoClass
IFCB5_2012_029_071408,Diatom,EMQ,0.025013795469153582,0.10561474188968747,0.3145604224639766,AutoClass
IFCB5_2012_029_071408,Dinoflagellata,EMQ,0.07138172647098913,6.640160601952478,,AutoClass
IFCB5_2012_029_071408,Flagellate,EMQ,0.15967748349827438,0.2809541533206784,0.0766199652726049,AutoClass
IFCB5_2012_029_071408,Other,EMQ,0.1163394055848618,0.6287257111157685,0.1157073653080188,AutoClass
IFCB5_2012_029_071408,Ciliate,EMQ,0.0030498530884232157,0.753050145289683,,AutoClass
IFCB5_2012_029_072437,Diatom,EMQ,0.031734914113020096,0.13509392581422713,0.3105542739186265,AutoClass
IFCB5_2012_029_072437,Dinoflagellata,EMQ,0.0376879580175206,3.7463178943857454,0.2911864422607099,AutoClass
IFCB5_2012_029_072437,Flagellate,EMQ,0.13206399320491302,0.2521267529685243,0.0842672181580516,AutoClass
IFCB5_2012_029_072437,Other,EMQ,0.13320094827062703,0.5838561772184933,0.1200244922587656,AutoClass
IFCB5_2012_029_072437,Ciliate,EMQ,0.0070799989702159186,0.8762374963138513,,AutoClass
IFCB5_2012_029_074009,Diatom,EMQ,0.026864513464915418,0.11261113960812968,0.3518093526277051,AutoClass
IFCB5_2012_029_074009,Dinoflagellata,EMQ,0.04410444627932055,5.0175706802412465,,AutoClass
IFCB5_2012_029_074009,Flagellate,EMQ,0.12461058276056447,0.20377521669402704,0.0961328516697587,AutoClass
IFCB5_2012_029_074009,Other,EMQ,0.11031052079498058,0.7758511801588168,0.1206754990170577,AutoClass
IFCB5_2012_029_074009,Ciliate,EMQ,0.0028998708488227215,0.7397629716384494,,AutoClass
IFCB5_2012_029_074749,Diatom,EMQ,0.035304114548966814,0.15067267529754094,0.3305806297862584,AutoClass
IFCB5_2012_029_074749,Dinoflagellata,EMQ,0.05548027948698511,5.946439387672573,0.1570630953415431,AutoClass
IFCB5_2012_029_074749,Flagellate,EMQ,0.1567601328542917,0.28476989691594917,0.0741748754176294,AutoClass
IFCB5_2012_029_074749,Other,EMQ,0.14234396791559858,0.697354340170481,0.1311113302898056,AutoClass
IFCB5_2012_029_074749,Ciliate,EMQ,0.005729999999326144,0.851411589795861,,AutoClass
IFCB5_2012_029_080451,Diatom,EMQ,0.02233930943313417,0.08644240000438869,0.3687819736616908,AutoClass
IFCB5_2012_029_080451,Dinoflagellata,EMQ,0.07214347831971096,10.380356592764167,,AutoClass
IFCB5_2012_029_080451,Flagellate,EMQ,0.13104039452417926,0.22032853219702273,0.0766199652726049,AutoClass
IFCB5_2012_029_080451,Other,EMQ,0.039547606702082294,0.28071838942420707,0.1168486233205117,AutoClass
IFCB5_2012_029_080451,Ciliate,EMQ,0.0029799999307488644,0.748743701193182,,AutoClass
IFCB5_2012_039_201905,Diatom,EMQ,0.1570375296216145,0.5382052560888837,0.3459145850127406,AutoClass
IFCB5_2012_039_201905,Dinoflagellata,EMQ,0.10698524828791019,6.956127977107294,0.271136333663957,AutoClass
IFCB5_2012_039_201905,Flagellate,EMQ,0.28065804056935095,0.4784324444603848,0.0917461252123332,AutoClass
IFCB5_2012_039_201905,Other,EMQ,0.3379003219030499,3.279630417383771,0.1155038655972035,AutoClass
IFCB5_2012_039_201905,Ciliate,EMQ,0.0071899999999969775,0.877899877899509,,AutoClass
IFCB5_2012_039_204218,Diatom,EMQ,0.1342736685230815,0.4336164455308451,0.3418253128404744,AutoClass
IFCB5_2012_039_204218,Dinoflagellata,EMQ,0.07264729755697664,4.962247100886382,0.1951961382149481,AutoClass
IFCB5_2012_039_204218,Flagellate,EMQ,0.30063367553069004,0.49243038693991914,0.0790789079174823,AutoClass
IFCB5_2012_039_204218,Other,EMQ,0.37510627683071973,6.6579033871267255,0.1165465597194738,AutoClass
IFCB5_2012_039_204218,Ciliate,EMQ,0.012856230333925911,0.9275779461707006,0.2566285676862375,AutoClass
IFCB5_2012_039_210530,Diatom,EMQ,0.019530424671925617,0.06322367249984014,0.4136625556656667,AutoClass
IFCB5_2012_039_210530,Dinoflagellata,EMQ,0.07498841993569441,4.275280498044151,0.1876178808387275,AutoClass
IFCB5_2012_039_210530,Flagellate,EMQ,0.3206012063067539,0.5312364644685236,0.0792481119713638,AutoClass
IFCB5_2012_039_210530,Other,EMQ,0.2772048602047799,4.4760997933922155,0.1545249296077946,AutoClass
IFCB5_2012_039_210530,Ciliate,EMQ,0.012051649161795762,0.9192714845000581,0.2589014798828622,AutoClass
IFCB5_2012_046_181222,Diatom,EMQ,0.10256962516098159,0.49125736462944386,0.36109339875906,AutoClass
IFCB5_2012_046_181222,Dinoflagellata,EMQ,0.0864008447384722,3.420460995188923,0.2965190733743433,AutoClass
IFCB5_2012_046_181222,Flagellate,EMQ,0.1767850099555347,0.25965338908061203,0.0700789922307486,AutoClass
IFCB5_2012_046_181222,Other,EMQ,0.20549309742728145,2.688644477656436,0.1164747374540336,AutoClass
IFCB5_2012_046_181222,Ciliate,EMQ,0.012529307049237725,0.917225991891488,,AutoClass
IFCB5_2012_046_183534,Diatom,EMQ,0.06194546689279026,0.2848984357852654,0.3937139704934535,AutoClass
IFCB5_2012_046_183534,Dinoflagellata,EMQ,0.08429530436732219,3.5839840292228824,0.2729245081849372,AutoClass
IFCB5_2012_046_183534,Flagellate,EMQ,0.21952585291830484,0.31426382586294965,0.0815458599179349,AutoClass
IFCB5_2012_046_183534,Other,EMQ,0.21145663514911373,4.218165472753117,0.136408614060174,AutoClass
IFCB5_2012_046_183534,Ciliate,EMQ,0.014230619705341205,0.9282856950646579,,AutoClass
IFCB5_2012_046_185848,Diatom,EMQ,0.029735909824157886,0.1301637549755215,0.3866782458664464,AutoClass
IFCB5_2012_046_185848,Dinoflagellata,EMQ,0.08006329986029703,2.8966461599239155,0.2891085089877061,AutoClass
IFCB5_2012_046_185848,Flagellate,EMQ,0.24242300020913604,0.35661454303407825,0.0850006364567375,AutoClass
IFCB5_2012_046_185848,Other,EMQ,0.20234232191450194,3.4971020033615963,0.117829500356931,AutoClass
IFCB5_2012_046_185848,Ciliate,EMQ,0.010226711741506881,0.9098497990664485,,AutoClass
IFCB5_2012_052_021037,Diatom,EMQ,0.03574464316112169,0.16542319123066315,0.352005575910522,AutoClass
IFCB5_2012_052_021037,Dinoflagellata,EMQ,0.10187223236632299,5.070793049592981,0.2092274846805032,AutoClass
IFCB5_2012_052_021037,Flagellate,EMQ,0.33145327658642176,0.507772039626236,0.1302774018602409,AutoClass
IFCB5_2012_052_021037,Other,EMQ,0.20438640105200517,1.9554764738997816,0.1180299152865301,AutoClass
IFCB5_2012_052_021037,Ciliate,EMQ,0.010549999993028712,0.9134199128163386,,AutoClass
IFCB5_2012_052_023350,Diatom,EMQ,0.007813192164045024,0.0329462035169514,0.3608113186102935,AutoClass
IFCB5_2012_052_023350,Dinoflagellata,EMQ,0.08934072511284805,4.749639825244447,0.2624467939919975,AutoClass
IFCB5_2012_052_023350,Flagellate,EMQ,0.32037277554981275,0.5056627926666553,0.1230277939839122,AutoClass
IFCB5_2012_052_023350,Other,EMQ,0.24137524258912724,2.1562912505728717,0.1198500217172359,AutoClass
IFCB5_2012_052_023350,Ciliate,EMQ,0.00253999998811838,0.7175141209373954,,AutoClass
IFCB5_2012_052_025703,Diatom,EMQ,0.11367202402785831,0.44038441045970206,0.4060920076258991,AutoClass
IFCB5_2012_052_025703,Dinoflagellata,EMQ,0.05382754934582275,2.502443019331601,0.2803335383143165,AutoClass
IFCB5_2012_052_025703,Flagellate,EMQ,0.3542158580809457,0.5856743685200821,0.1433555669881407,AutoClass
IFCB5_2012_052_025703,Other,EMQ,0.19172627150771304,1.6735882638592268,0.1182827764530461,AutoClass
IFCB5_2012_052_025703,Ciliate,EMQ,0.004999986800448569,0.8333311334080948,,AutoClass
IFCB5_2012_066_155217,Diatom,EMQ,0.05817225642203125,0.6270589244586747,0.4406724164907187,AutoClass
IFCB5_2012_066_155217,Dinoflagellata,EMQ,0.08805276173591464,18.043598716375953,,AutoClass
IFCB5_2012_066_155217,Flagellate,EMQ,0.07717072566491812,0.0928436647035192,0.0505349567416427,AutoClass
IFCB5_2012_066_155217,Other,EMQ,0.05062968046102269,0.7049523873715217,0.1166371563632159,AutoClass
IFCB5_2012_066_155217,Ciliate,EMQ,0.003359460109988481,0.7705183738505691,,AutoClass
IFCB5_2012_066_161529,Diatom,EMQ,0.059561347517443713,0.7661608890846888,0.4649772834178373,AutoClass
IFCB5_2012_066_161529,Dinoflagellata,EMQ,0.10034602714189979,14.073776597741906,,AutoClass
IFCB5_2012_066_161529,Flagellate,EMQ,0.08523276093888732,0.10197745984552203,0.0414326829991527,AutoClass
IFCB5_2012_066_161529,Other,EMQ,0.05083789867428645,0.6607473183556856,0.1207122503125259,AutoClass
IFCB5_2012_066_161529,Ciliate,EMQ,0.006399817359855824,0.8648401837643005,,AutoClass
IFCB5_2012_066_163841,Diatom,EMQ,0.06593305941961132,0.7172874175327603,0.4834105307717643,AutoClass
IFCB5_2012_066_163841,Dinoflagellata,EMQ,0.08687917050221206,10.18513136016554,,AutoClass
IFCB5_2012_066_163841,Flagellate,EMQ,0.07688922471383186,0.09429401377674311,0.0390863297761525,AutoClass
IFCB5_2012_066_163841,Other,EMQ,0.0635409445712536,0.7962524382362607,0.1151516451085859,AutoClass
IFCB5_2012_066_163841,Ciliate,EMQ,0.0076078309400220675,0.8145429271972234,0.2605311602728653,AutoClass
IFCB5_2012_066_170154,Diatom,EMQ,0.051794387676239305,0.6052867555947096,0.4193992769021411,AutoClass
IFCB5_2012_066_170154,Dinoflagellata,EMQ,0.08327085569805362,11.67894189313515,,AutoClass
IFCB5_2012_066_170154,Flagellate,EMQ,0.06364506526003455,0.07525815045706412,0.0412690024267431,AutoClass
IFCB5_2012_066_170154,Other,EMQ,0.037968223214327926,0.6351325395504839,0.1252351576283996,AutoClass
IFCB5_2012_066_170154,Ciliate,EMQ,0.005829625976108502,0.8497997049720848,,AutoClass
IFCB5_2012_066_172506,Diatom,EMQ,0.047240521695980725,0.56991822531042,0.457426228171338,AutoClass
IFCB5_2012_066_172506,Dinoflagellata,EMQ,0.10607233129861639,11.720699591007337,,AutoClass
IFCB5_2012_066_172506,Flagellate,EMQ,0.09790610802003774,0.11559572124164698,0.045699842785704,AutoClass
IFCB5_2012_066_172506,Other,EMQ,0.04265426831019354,0.6934525818597551,0.1459103629409464,AutoClass
IFCB5_2012_066_172506,Ciliate,EMQ,0.0036099698927913146,0.7830737294558167,,AutoClass
IFCB5_2012_066_174817,Diatom,EMQ,0.03375345493209767,0.4116777037699436,0.4779033432069446,AutoClass
IFCB5_2012_066_174817,Dinoflagellata,EMQ,0.09394909787611322,9.509018003655184,0.2159600730779745,AutoClass
IFCB5_2012_066_174817,Flagellate,EMQ,0.08477576736544579,0.10018289474887532,0.0361726261196899,AutoClass
IFCB5_2012_066_174817,Other,EMQ,0.026834768023023314,0.42153264252314354,0.1179945332203489,AutoClass
IFCB5_2012_066_174817,Ciliate,EMQ,0.002284643601593177,0.6944205475967103,,AutoClass
IFCB5_2012_066_181129,Diatom,EMQ,0.05361412652531569,0.6558302938876537,0.511318855994987,AutoClass
IFCB5_2012_066_181129,Dinoflagellata,EMQ,0.07489206087626547,8.588539091314848,,AutoClass
IFCB5_2012_066_181129,Flagellate,EMQ,0.05419949921965972,0.0645178368703319,0.0321913858013612,AutoClass
IFCB5_2012_066_181129,Other,EMQ,0.035547309750983386,0.502719696662189,0.1160834678180847,AutoClass
IFCB5_2012_066_181129,Ciliate,EMQ,0.0026357448822747357,0.7009959793283872,,AutoClass
IFCB5_2012_066_183442,Diatom,EMQ,0.05371837261258472,0.6071244644279467,0.5041531284986376,AutoClass
IFCB5_2012_066_183442,Dinoflagellata,EMQ,0.10714489659231753,13.003021431106495,,AutoClass
IFCB5_2012_066_183442,Flagellate,EMQ,0.084564867512822,0.10323994031671203,0.0404679497519907,AutoClass
IFCB5_2012_066_183442,Other,EMQ,0.035298320787632606,0.4201680846046019,0.128367945219284,AutoClass
IFCB5_2012_066_183442,Ciliate,EMQ,0.004179977254545632,0.8069454159354502,,AutoClass
IFCB5_2012_066_185753,Diatom,EMQ,0.05596862757155515,0.5992358412372071,0.5515827554123336,AutoClass
IFCB5_2012_066_185753,Dinoflagellata,EMQ,0.12161784410559291,13.498095905171244,,AutoClass
IFCB5_2012_066_185753,Flagellate,EMQ,0.09361376679095668,0.11365721701081366,0.0317319324337509,AutoClass
IFCB5_2012_066_185753,Other,EMQ,0.03053455025691211,0.4051287018298011,0.1503576733524838,AutoClass
IFCB5_2012_066_185753,Ciliate,EMQ,0.0025799999999944977,0.7206703910599156,,AutoClass
IFCB5_2012_066_192107,Diatom,EMQ,0.051353210213921203,0.6041554142814258,0.527051651220774,AutoClass
IFCB5_2012_066_192107,Dinoflagellata,EMQ,0.08589641435901259,11.126478543913548,,AutoClass
IFCB5_2012_066_192107,Flagellate,EMQ,0.06640563319391635,0.07791344971713757,0.0296825835507326,AutoClass
IFCB5_2012_066_192107,Other,EMQ,0.03383242904869295,0.5934472732624618,0.1243559126553739,AutoClass
IFCB5_2012_066_192107,Ciliate,EMQ,0.0019599999998676913,0.6621621621174633,,AutoClass
IFCB5_2012_066_194419,Diatom,EMQ,0.04990078187974324,0.6271306004743401,0.5073342449135226,AutoClass
IFCB5_2012_066_194419,Dinoflagellata,EMQ,0.10257836284804775,13.304586621017867,,AutoClass
